"stop_id","stopa_name","lat","lng"
"5392","Bendiganahalli(towards - Bommanahalli)","13.06710150","77.75759132"
"3149","Bendiganahalli(towards - Hale Bommasandra)","12.81438057","77.74046981"
"6717","Bendiganahalli(towards - Vijayapura)","13.21749553","77.83119930"
"6051","Bendiganahalli Cross(towards - Teneyur)","13.20629893","77.83441186"
"6710","Bendiganahalli Cross(towards - Sulibele)","13.20651522","77.83464507"
"8966","Bendiganahalli Cross(towards - Jangamakote)","13.20625781","77.83458285"
"2381","Bengaluru Central Jail(towards - Rayasandra)","12.87372196","77.66639543"
"2395","Bengaluru Central Jail(towards - Jn Of Hosa Road)","12.87361851","77.66641426"
"567","Bengaluru University Gate(towards - Nayandahalli)","12.93572605","77.51342250"
"275","Bengaluru University Gate(towards - Kengeri)","12.93546210","77.51294980"
"2640","Bennaganahalli Bridge(towards - Kasturinagara)","12.99718266","77.66274481"
"5806","Benniganahalli(towards - KBS)","12.99402545","77.66324401"
"333","Benniganahalli(towards - Hosakote)","12.99422423","77.66315480"
"5510","Best County(towards - Shiva kote)","13.08929894","77.54457236"
"4981","Best County(towards - Ms palya)","13.08934858","77.54470378"
"1455","Besthamanahalli","12.73086573","77.72665586"
"1454","Besthamanahalli(towards - Anekal)","12.73083763","77.72667789"
"4102","Bethan(towards - Kodipalya)","13.19002029","77.48136008"
"4101","Bethan(towards - Byatha)","13.19008699","77.48136999"
"11256","Bethimgere(towards - Mallathahalli (Dodderi))","12.85693832","77.36488916"
"11255","Bethimgere(towards - Bethimgere Cross)","12.85692589","77.36496225"
"9578","Bethimgere Cross(towards - Kurubara Karenahalli)","12.85460707","77.36546985"
"11264","Bethimgere Cross(towards - Ganakal)","12.86707894","77.36814737"
"9577","Bethimgere Cross(towards - Muthurayanagudipalya)","12.85456588","77.36543700"
"11263","Bethimgere Cross(towards - Hejjala)","12.86713646","77.36812390"
"1188","Bettadasanapura(towards - Mylasandra)","12.84153363","77.63193157"
"7115","Bettadasanapura Cross(towards - Bettadasanapura)","12.84427766","77.63499499"
"7116","Bettadasanapura Cross(towards - Vittasandra )","12.84391416","77.63474822"
"1187","Bettadhasanapura(towards - Electronic City)","12.84159785","77.63184286"
"1963","Bettahalasuru Circle(towards - Kuduregere Colony)","13.16105847","77.61097094"
"3450","Bettahalasuru Circle(towards - Bettahalasur Cross)","13.16109533","77.61102568"
"8438","Bettahalasuru Cross","13.15518637","77.62248046"
"3449","Bettahalasuru Hospital(towards - Yelahanka)","13.15916464","77.61154712"
"1927","Bettahalasuru Hospital(towards - Tharahunase)","13.15924366","77.61141437"
"3452","Bettahalasuru Village(towards - Kuduregere Colony)","13.16278452","77.60860734"
"3451","Bettahalasuru Village(towards - Bettahalasuru)","13.16285415","77.60856825"
"4021","Bettahalli(towards - Byranayakanahalli)","13.16371993","77.38641052"
"6181","Bettahalli(towards - Bettahalli Gate)","13.18234062","77.82017201"
"2904","Bettahalli","13.01679385","77.43730357"
"4022","Bettahalli(towards - Railway Gollahalli)","13.16378075","77.38641558"
"6182","Bettahalli(towards - Bendiganahalli)","13.18227925","77.82018811"
"2905","Bettahalli(towards - Bettahalli Cross)","13.01674079","77.43732287"
"2901","Bettahalli Colony","13.01519726","77.44311030"
"4024","Bettahalli Colony(towards - Bolmaranahalli)","13.16214598","77.38433327"
"4023","Bettahalli Colony(towards - Vajrakattepalya)","13.16209984","77.38436281"
"2902","Bettahalli Colony","13.01520644","77.44321216"
"2879","Bettahalli Cross(towards - Kittanahalli)","13.00812437","77.43479796"
"2880","Bettahalli Cross(towards - Bayandahalli)","13.00816775","77.43472924"
"8551","Bettahalli Gate(towards - Sulibele)","13.19323633","77.81308025"
"8550","Bettahalli Gate(towards - Vijayapura)","13.19324874","77.81307422"
"9313","Bettahalli Kaval(towards - Kaggalahalli)","12.73517487","77.50920676"
"9312","Bettahalli Kaval(towards - Mukkodlu)","12.73518665","77.50916719"
"992","Bettahalli Layout(towards - Chikka Bettahalli)","13.09217783","77.55940988"
"963","Bettahalli Layout(towards - Attur Layout)","13.09247554","77.55948592"
"4020","Bettahalli Palya(towards - Railway Gollahalli)","13.16176066","77.39286484"
"4019","Bettahalli Palya(towards - Byranayakanahalli)","13.16168366","77.39284986"
"1650","Bettahalsoor Cross(towards - Yelahanka)","13.15659175","77.62354959"
"1550","Bettahalsoor Cross(towards - Devanahalli)","13.15710267","77.62336153"
"1921","Bettahalsoor Cross(towards - SMVIT)","13.15675813","77.62261223"
"8544","Bettakote(towards - Devanahalli)","13.19936263","77.73919545"
"1606","Bettakote(towards - Budigere)","13.19928094","77.73920441"
"1611","Bettakote(towards - Devanahalli)","13.19930925","77.73914242"
"8543","Bettakote(towards - Reddahalli)","13.19933979","77.73921356"
"2540","Bettanahalli","13.20877770","77.58828235"
"2541","Bettanahalli Ganesha Temple(towards - Bettanahalli)","13.21141497","77.58540135"
"2538","Bettanahalli Site(towards - Aradeshanahalli)","13.21001829","77.58803152"
"2537","Bettanahalli Site(towards - Bettanahalli)","13.21001461","77.58810680"
"9620","Bettanapalya(towards - Krishana Temple)","12.91197658","77.44325794"
"9621","Bettanapalya(towards - New Byrohalli)","12.91201383","77.44338065"
"2539","Bettenahalli(towards - Aradeshanahalli)","13.20868853","77.58823519"
"2079","Bevina Mara(towards - Kadugudi)","13.02794748","77.76044967"
"2078","Bevina Mara(towards - Hosakote)","13.02788267","77.76031444"
"10408","BGS College(towards - Thotagege)","13.14426348","77.45147556"
"10407","BGS College(towards - Mallohalli)","13.14428110","77.45141454"
"9223","BGS Health City","12.90313130","77.49821842"
"9222","BGS Health City","12.90319927","77.49807626"
"4632","BGS Health City Gate Abhiman Studio(towards - Kengeri)","12.90705887","77.49915585"
"4631","BGS Health City Gate Abhiman Studio(towards - Indo Americon Hybrid Farm)","12.90716018","77.49905996"
"2960","BGS Inter Main Gate(towards - Gangasandra)","12.84658384","77.46202964"
"2962","BGS Inter Main Gate(towards - Gollahalli)","12.84652633","77.46221523"
"3166","BGS School Banandur(towards - Banandur)","12.77949945","77.39724545"
"3167","BGS School Banandur(towards - Bidadi)","12.77937611","77.39722671"
"1608","Bhaaldhamanahalli(towards - Devanahalli)","13.18968967","77.74332579"
"5280","Bhachenahatti(towards - Thippagondahalli)","12.95490572","77.30401576"
"5279","Bhachenahatti(towards - Magadi)","12.95475933","77.30407745"
"10252","Bhadrappa Layout(towards - TATA Nagara)","13.04830900","77.57594481"
"489","Bhadrappa layout(towards - Hebbala)","13.04747631","77.57578825"
"12283","Bhadrappa Layout(towards - Nagashettyhalli)","13.04725206","77.57585563"
"7401","Bhadrappa Layout(towards - Hebbala)","13.04839719","77.57600315"
"7400","Bhadrappa Layout(towards - BEL cIRCLE)","13.04729648","77.57577583"
"12272","Bhadrappa Layout (towards - Hebbala Bridge)","13.04757802","77.57595822"
"11477","Bhagini Hotel (Sarjapura Road) CBS(towards - Last Bus Stop)","12.92376131","77.64037147"
"12031","Bhagya Nagara","12.86087118","77.58545794"
"12032","Bhagya Nagara(towards - Gottigere)","12.86091694","77.58548945"
"9547","Bhaktanapalya(towards - Pillahalli)","13.10123656","77.41071738"
"9548","Bhaktanapalya(towards - Nelamangala)","13.10129273","77.41078041"
"9861","Bhaktharahalli(towards - Kodihalli)","13.02196379","77.79627420"
"9860","Bhaktharahalli(towards - Mallasandra)","13.02192654","77.79626615"
"6852","Bhaktharahalli(towards - Mallasandra)","13.02044158","77.79462129"
"6851","Bhaktharahalli(towards - Kodihalli)","13.02045987","77.79460251"
"4157","Bhaktharahalli Cross(towards - Mallasandra)","13.01850752","77.78447754"
"4156","Bhaktharahalli Cross(towards - Hosakote)","13.01851645","77.78438429"
"6295","Bhakthi Yoga Ashrama(towards - B Channasdra)","13.02256353","77.68928289"
"6294","Bhakthi Yoga Ashrama(towards - Anandapura Circle)","13.02261580","77.68929630"
"3399","Bhakthipura Cross(towards - Harohalli)","12.75735220","77.76188155"
"3398","Bhakthipura Cross(towards - Arehalli)","12.75741570","77.76182453"
"12113","Bhantaraguppe(towards - Belagumba)","12.98787376","77.27362834"
"12112","Bhantaraguppe(towards - Thogachakuppe)","12.98786137","77.27372356"
"9450","Bharath Nagara 1st Phase(towards - Bharathnagara 2nd Phase)","12.98116918","77.48513258"
"11762","Bharathanagara(towards - Last Bus Stop)","12.97963692","77.50177301"
"11761","Bharathanagara (towards - Sunkadakatte)","12.97963234","77.50192791"
"1654","Bharathinagara(towards - Yelahanka)","13.13749326","77.61759791"
"7470","Bharathinagara(towards - Devanahalli)","13.13751443","77.61743255"
"7416","Bharathnagar 2nd Stage(towards - End Point)","12.97866005","77.47788593"
"7415","Bharathnagar 2nd Stage","12.97868358","77.47781485"
"9449","Bharathnagara 1st Phase(towards - Anjana Nagar)","12.98118355","77.48508364"
"11980","Bhasyam Circle(towards - Rajajinagara Old Police Station)","12.98456888","77.55415387"
"8528","Bhattarahalli Cross(towards - Seegehalli)","13.01627341","77.71056622"
"11892","Bhattarahalli State Bank Of India (towards - Last Bus Stop)","13.01562924","77.70886436"
"640","Bhattrahalli(towards - KBS)","13.01963137","77.70925083"
"600","Bhattrahalli(towards - Hosakote)","13.02027184","77.70957040"
"8529","Bhattrahalli Cross(towards - Bhattrahalli)","13.01626165","77.71055080"
"12423","Bhavani Industries","12.85535494","77.67432153"
"9868","Bhavani Nagara 2nd Stage(towards - Univarsity Quatres)","12.96071839","77.48820774"
"9864","Bhavaninagar 2nd Stage(towards - Upakar Residency Layout)","12.96075238","77.48813198"
"9530","Bhavaninagara 2nd Stage(towards - Upkar Residency Layout)","12.96322770","77.48182140"
"9531","Bhavaninagara 2nd Stage","12.96316366","77.48185627"
"6341","Bhavapura(towards - Bavapura)","13.18426661","77.87040442"
"6340","Bhavapura","13.18428228","77.87036955"
"12217","Bheemajyothi Nagar Shankara Mutt(towards - Kurubarahalli)","13.00218931","77.54073277"
"12216","Bheemajyothi Nagar Shankara Mutt(towards - Rajajinagara 1st Block)","13.00257149","77.54096210"
"9624","Bheemanakuppe(towards - Bettanapalya)","12.90409277","77.43823551"
"9625","Bheemanakuppe(towards - Gerupalya)","12.90417774","77.43814163"
"1051","Bheemanakuppe Cross(towards - Bheemanakuppe)","12.89470293","77.43674591"
"1026","Bheemanakuppe Cross(towards - Gerupalya)","12.89473311","77.43679252"
"5918","BHEL(towards - Bapujinagara)","12.94882431","77.53574788"
"270","BHEL(towards - Nayandahalli)","12.94849957","77.53558993"
"2206","BHEL ( Electronic City)(towards - Electronc city)","12.84516368","77.66024064"
"2207","BHEL (Electronic City)(towards - Velangani)","12.84504355","77.66002216"
"10314","BHEL (Electronic City)(towards - Wipro Gate Electronic)","12.84490528","77.66021446"
"11319","BHEL Concord Layout(towards - Krishna Garden)","12.90819027","77.50934020"
"11318","BHEL Concord Layout","12.90821118","77.50940792"
"12308","BHEL Layout (RR Nagara)(towards - L G Gowdon)","12.91628570","77.50838935"
"12307","BHEL Layout (RR Nagara)(towards - KrishanGarden BHEL Layout)","12.91623930","77.50834845"
"6225","BHEL Layout Cross(towards - BHEL Layout)","12.91577133","77.51102931"
"6224","BHEL Layout Cross(towards - Halage Vaderahalli)","12.91582624","77.51098439"
"9730","BHEL Layout Maramma Temple(towards - BHEL Layout)","12.92188034","77.50878699"
"9729","BHEL Layout Maramma Temple","12.92194308","77.50880577"
"5063","BHEL Layout Water Tank(towards - BHEL Layout Maramma Temple)","12.91894644","77.50898547"
"5062","BHEL Layout Water Tank(towards - Halage Vaderahalli)","12.91902095","77.50900626"
"3411","BHEL Navaratna Layout(towards - Attibele)","12.81570770","77.78530644"
"384","BHEL Navaratna Layout(towards - Sarjapura)","12.81587333","77.78529000"
"6137","Bhimakanahalli Gate(towards - Hosakote)","13.13531419","77.85597145"
"6136","Bhimakanahalli Gate(towards - H Cross)","13.13528545","77.85584271"
"2194","Bhodhana Hosahalli(towards - Chikkathrupathi)","12.97888154","77.80249115"
"2272","Bhodhana Hosahalli(towards - Hope Form)","12.97883471","77.80239775"
"10960","Bhokipura(towards - Thokathimmana Doddi Cross)","12.73600519","77.47454524"
"10958","Bhokipura(towards - Last Bus Stop)","12.73597118","77.47426360"
"2449","Bhoopasandra(towards - Hebbala)","13.04245304","77.58082751"
"2450","Bhoopasandra(towards - Nagashattyhalli)","13.04239406","77.58077945"
"2448","Bhoopasandra  RMV 2nd Stage(towards - Aswathnagara)","13.04242894","77.58002003"
"2447","Bhoopasandra RMV 2nd Stage(towards - Bhoopasandra)","13.04250111","77.58008175"
"8604","Bhovi Colony (Choodasandra)","12.88838519","77.67617494"
"8605","Bhovi Colony (Choodasandra)","12.88836950","77.67607838"
"3440","Bhovipalya(towards - Kothaganahalli)","12.89330229","77.79741272"
"8817","Bhovipalya(towards - Kamanahalli)","12.89337558","77.79736653"
"9110","Bhovipalya","13.20209474","77.62376189"
"6543","Bhuvanahalli(towards - Hosadimbahalli)","13.18513102","77.86160141"
"7487","Bhuvanahalli(towards - Yelahanka)","13.21787379","77.68187061"
"6542","Bhuvanahalli(towards - Buvanahalli)","13.18511535","77.86155850"
"7486","Bhuvanahalli(towards - Doddasanne)","13.21793123","77.68191085"
"7567","Bhuvanahalli Gate(towards - Devanahalli)","13.21875072","77.67972417"
"8428","Bhuvanahalli Gate(towards - Yelahanaka)","13.21856247","77.67993205"
"7568","Bhuvanahalli Gate(towards - Bhuvanahalli)","13.21853662","77.68000782"
"1981","Bhuvaneshwari Nagara 1st Stage(towards - Kenchanapura Cross)","12.94229230","77.49030846"
"1937","Bhuvaneshwari Nagara 1st Stage(towards - Doddabasti)","12.94220249","77.49040651"
"1980","Bhuvaneshwari Nagara 2nd Stage(towards - Kenchanapura Cross)","12.94264161","77.48714413"
"1939","Bhuvaneshwari Nagara 2nd Stage(towards - Doddabasti)","12.94258066","77.48724095"
"3929","Bhuvaneshwari Petrol Bunk(towards - T Begur)","13.13875655","77.35144443"
"3939","Bhuvaneshwari Petrol Bunk(towards - Nelamangala)","13.13919989","77.35125931"
"11034","Bhuvaneshwarinagara(towards - Bhuvaneshwarinagara Mahalakshmi Temple)","12.92297768","77.54903555"
"2500","Bhuvaneshwarinagara(towards - Thippasandra)","13.03712863","77.49130621"
"10425","Bhuvaneshwarinagara(towards - 8th Main)","13.03718671","77.49130100"
"11035","Bhuvaneshwarinagara(towards - Kathriguppe)","12.92295153","77.54896581"
"5215","Bhuvaneshwarinagara Mahalakshmi Temple","12.92190518","77.55083799"
"12184","Bhuvaneshwarinagara(Sulthanpalya)(towards - Kanakanagara)","13.03245243","77.60471821"
"2436","Bible  Cross(towards - Bhyrathi Bande)","13.07146012","77.65141804"
"2437","Bible Cross(towards - Hennur)","13.07127889","77.65162195"
"986","Bidadi(towards - Departure)","12.79714567","77.38485095"
"11276","Bidadi(towards - Ramanagara)","12.79663528","77.38452494"
"11270","Bidadi(towards - Arrival)","12.79714140","77.38470465"
"982","Bidadi Railway Station(towards - Bidadi)","12.79970173","77.39101185"
"988","Bidadi Railway Station(towards - Kengeri)","12.79979021","77.39081297"
"5459","Bidalapura(towards - Sulibele)","13.18779161","77.77079739"
"5458","Bidalapura(towards - Budigere)","13.18770066","77.77059749"
"5461","Bidalapura Cross(towards - Sulibele)","13.19679962","77.77789308"
"3121","Bidaraguppe(towards - Sarjapura)","12.80608390","77.78338497"
"383","Bidaraguppe(towards - Sarjapura)","12.80576063","77.78349795"
"5173","Bidaraguppe(towards - Attibele)","12.80591522","77.78356389"
"3122","Bidaraguppe(towards - Arenur)","12.80601072","77.78326608"
"3413","Bidaraguppe 1st Stop(towards - Attibele)","12.80699242","77.78384850"
"9443","Bidarahalli (Avalahalli Main Road)(towards - Bidarahalli)","13.05692312","77.71504552"
"8743","Bidaruguppe 2st STOP(towards - Sarjapura)","12.80714057","77.78378919"
"3350","Bidharigere bus stop","12.71536262","77.72313273"
"6447","Bidiganahalli Cross(towards - Channarayapatana)","13.25649291","77.80486465"
"6446","Bidiganahalli Cross(towards - Vijayapura)","13.25650336","77.80476540"
"8536","Bidlapura Cross(towards - Budigere)","13.18945824","77.76204921"
"1714","Bidrahalli(towards - Avalahalli)","13.06004516","77.71616749"
"1704","Bidrahalli(towards - Gunduru)","13.06024039","77.71618689"
"1746","Bidrahalli Cross(towards - Rampura)","13.05686782","77.71503058"
"1702","Bidrahalli Cross(towards - Avalahalli)","13.05690943","77.71508908"
"404","Big bazaar ITPL(towards - KBS)","12.98814515","77.73144021"
"7384","Big Bazzar  ITPL(towards - HAL)","12.98796200","77.73178921"
"7385","Big Bazzar  ITPL(towards - Hope Farm)","12.98822336","77.73193404"
"5868","Big Market(towards - Yelahanka)","13.06261321","77.59287626"
"5867","Big Market(towards - Shakarnagara)","13.06251131","77.59299427"
"10102","Bijjavara Gate(towards - Avathi)","13.31116016","77.73810782"
"10101","Bijjavara Gate(towards - Vijayapura)","13.31119735","77.73806423"
"8717","Bikashipura(towards - Vasantapura)","12.89812713","77.55771383"
"8716","Bikashipura(towards - Isro Layout)","12.89807223","77.55744964"
"4385","Bikkana Hosahalli(towards - Sompura Gate)","12.84761710","77.76370079"
"7045","Bikkana Hosahalli(towards - Bikkana Hosahalli Last Bus Stop)","12.84753604","77.76379734"
"3130","Bikkanahalli(towards - Kotiganahalli)","12.83667225","77.75998655"
"3131","Bikkanahalli(towards - Sollepura)","12.83672345","77.76003399"
"11545","Bilal Masjid (Tanary Road)(towards - Last Bus Stop)","13.01178374","77.61654675"
"1001","Bilavarada Halli(towards - Shanubhoganahalli)","12.83610052","77.57672699"
"1000","Bilavarada Halli(towards - Koli Farm Gate)","12.83621290","77.57657653"
"4499","Bilavaradahalli cross(towards - Bannurugatta)","12.82245040","77.57206621"
"9964","Bilavaradahalli cross(towards - Kagglipura)","12.82238574","77.57235735"
"116","Bilekahalli(towards - JP Nagara 3rd Phase)","12.90016624","77.60079178"
"83","Bilekahalli(towards - IIBM Stop)","12.90077134","77.60110669"
"1298","Bilekahalli Circle(towards - Devarachikkanahalli)","12.89493067","77.60932098"
"1303","Bilekahalli Circle(towards - Last Bus Stop)","12.89497510","77.60927958"
"1301","Bilekahalli Kalyani Motors(towards - Devarachikkanahalli)","12.90202811","77.60138071"
"1300","Bilekahalli Kalyani Motors(towards - Jayanagara)","12.90198913","77.60135631"
"2407","Bileshivale(towards - Byrathi Cross)","13.05446199","77.67079630"
"9562","Bileshivale(towards - Dodda Gubbi)","13.05456891","77.67087691"
"5321","Bilijaji","13.12637827","77.47337043"
"5320","Bilijaji(towards - Hesarughatta Village)","13.12643312","77.47343748"
"12360","Bilijaji Cross(towards - Hesaraghatta )","13.12582644","77.47565165"
"12359","Bilijaji Cross(towards - Torenagasandra)","13.12579118","77.47567177"
"4621","Bilikallu(towards - Byadarahalli)","12.97510868","77.47987612"
"5131","Bilikallu(towards - Hullalu Satellite Town)","12.97514985","77.47995860"
"2406","Bilishivale(towards - Rampura)","13.05451211","77.67101244"
"991","Billa Kempanahalli(towards - Kengeri)","12.81206409","77.40381404"
"978","Billa Kempanahalli(towards - Bidadi)","12.81198221","77.40397820"
"6579","Billamaranahalli","13.15369634","77.63986252"
"6581","Billamaranahalli(towards - Bagalur Cross)","13.15364539","77.63990411"
"3621","Billapura(towards - Sarjapura)","12.83744432","77.78503776"
"386","Billapura(towards - Attibele)","12.83740366","77.78506491"
"7126","Bingipura","12.82569934","77.63222159"
"7127","Bingipura","12.82574641","77.63239860"
"1183","Bingipura Cross(towards - Koppa)","12.82586954","77.62304443"
"1182","Bingipura Cross(towards - Jalli Machine)","12.82577846","77.62297234"
"4343","Binnamangala(towards - KBS)","12.98375408","77.63994097"
"447","Binnamangala(towards - Jalahalli Cross)","13.08748088","77.41246651"
"329","Binnamangala(towards - Hosakote)","12.98365891","77.63925413"
"9137","Binnamangala(towards - ITC)","12.98375016","77.64061957"
"9139","Binnamangala(towards - Indiranagar)","12.98386450","77.64075033"
"862","Binnamangala(towards - Nelamangala)","13.08747530","77.41238187"
"1814","Binny Mill(towards - Magadi Road)","12.97056963","77.56621192"
"318","Binny Mill(towards - Sirsi Circle)","12.97034366","77.56618933"
"8573","Binny MIll(towards - Kempegowda Bus station)","12.96526452","77.56815702"
"2692","Binnypet(towards - Sirsi Circle)","12.96439148","77.56172803"
"1813","Binnypet(towards - Magadi Road)","12.96467391","77.56169890"
"2398","Birla Hurlur Road(towards - Ring Road)","12.89420226","77.65710337"
"2338","Birla Hurlur Road(towards - Kudlu)","12.89406503","77.65712101"
"4259","Bisanahalli(towards - Makanahalli)","13.00891210","77.81306297"
"8592","Bisanahalli(towards - Mallasandra)","13.00883848","77.81304270"
"8697","Bisanahalli Cross(towards - Makanahalli)","13.00916320","77.81417795"
"8696","Bisanahalli Cross(towards - Bisanahalli)","13.00916385","77.81419136"
"3261","Biscuit Factoy(towards - Mattahalli)","13.08197350","77.44979202"
"7465","Biscuits Factory","12.98900220","77.81323850"
"3243","Biscuits Factory(towards - Makali)","13.08215283","77.44980216"
"7466","Biscuits Factory","12.98903879","77.81303465"
"11065","Bishop Cotton girls high school","12.96959823","77.60236658"
"9866","Biskur(towards - Marur)","13.08804297","77.14032992"
"9865","Biskur","13.08797700","77.14033998"
"10397","Bittasandra(towards - Kuppemala)","13.10754541","77.28668064"
"3878","Bittasandra(towards - Narasapura)","13.10749808","77.28669896"
"3879","Bittasandra (Hemapura Cross)(towards - Kuppemala)","13.10790906","77.28745070"
"3881","Bittasandra Hemapura Cross(towards - Bittasandra)","13.10785998","77.28743646"
"3897","Bittsandra Colony(towards - Bittasandra)","13.10582896","77.29431173"
"3898","Bittsandra Colony(towards - Kuppemala)","13.10588155","77.29434058"
"737","BK Circle(towards - Jambu Savari Dinne)","12.87056481","77.58308788"
"10796","BK Circle(towards - Kothanur Dinne)","12.87066518","77.58316331"
"756","BK Circle(towards - Kothanur Dinne)","12.87061642","77.58310397"
"10797","BK Circle(towards - D-34)","12.87059851","77.58325383"
"11460","BM English School (Kannuru)(towards - School End Point)","13.10691453","77.66969740"
"11698","BME-1 NICE Road(towards - Veerabhadranagara Toll)","12.91943335","77.53178760"
"11696","BME-1 NICE Road(towards - Nice Road BME-2)","12.91946799","77.53195927"
"11695","BME-2 NICE Road(towards - Nice Road 10th Stone)","12.89334248","77.51351774"
"11693","BME-2 NICE Road(towards - Veerabhadranagara Toll)","12.89344707","77.51345739"
"10228","BMS College Campus Yelahanka(towards - Nagenahalli Yelahanka)","13.13450183","77.56901264"
"10227","BMS College Campus Yelahanka(towards - BMS College Campus Yelahanka End Point)","13.13442608","77.56904215"
"5914","BMs college stop","12.94178863","77.56700099"
"2737","BMs college stop up","12.94164000","77.56701000"
"9537","BMTC Old Central Office","12.95333343","77.59597354"
"2913","BMTC Training Centre","13.01993991","77.44841760"
"2916","BMTC Training Centre(towards - Madanayakanahalli)","13.01986316","77.44832990"
"7543","BN Bachegowda Badavane","12.96300879","77.84550816"
"6408","BN Bachegowda Badavane Colony Handenahalli(towards - D Hosahalli)","12.96279218","77.84504330"
"6361","BN Bachegowda Badavane Colony Handhenahalli(towards - Narayanakere)","12.96278032","77.84512492"
"9753","Boganahalli","12.92643830","77.70108193"
"1064","Bolare(towards - Harohalli)","12.75418862","77.48464042"
"1082","Bolaregate(towards - Kaggalipura)","12.75418302","77.48455326"
"4027","Bolmaranahalli(towards - Railway Gollahalli)","13.15941563","77.39787836"
"4026","Bolmaranahalli(towards - Byaranayakanahalli)","13.15935229","77.39782338"
"10751","Bombay Dyeing(towards - Yeshwanthapura)","13.02481808","77.55744562"
"10748","Bombay Dyeing(towards - Mattikere)","13.02493306","77.55742215"
"3679","Bombay Estate","13.05287524","77.35564624"
"3678","Bombay Estate","13.05284650","77.35567842"
"11299","Bommachanahalli(towards - Sugganahalli)","12.80433872","77.31476001"
"11298","Bommachanahalli(towards - Katamana Doddi)","12.80415891","77.31465340"
"4224","Bommanabande(towards - Makanahalli)","13.01218087","77.87175169"
"4223","Bommanabande(towards - Kattiganahalli)","13.01208498","77.87171262"
"35","Bommanahalli(towards - Beguru)","12.90677751","77.62842911"
"1153","Bommanahalli(towards - Madivala)","12.90695298","77.62849415"
"10942","Bommanahalli(towards - Madivala)","12.90633990","77.62979887"
"36","Bommanahalli(towards - Electronic City)","12.90536003","77.63013142"
"10941","Bommanahalli(towards - Mangammanapalya)","12.90638500","77.62977809"
"47","Bommanahalli(towards - Madiwala)","12.90483622","77.63007965"
"11044","Bommanahalli (410)(towards - Central Silk Board    BTM)","12.90733532","77.62856037"
"3926","Bommanahalli (Nelamangala)(towards - T Begur)","13.12130290","77.36814263"
"3952","Bommanahalli (Nelamangala)(towards - Nelamangala)","13.12141423","77.36829868"
"12505","Bommanahalli Toll (500DM)(towards - Electronic city Wipro Gate)","12.90528823","77.63014220"
"3813","Bommandahalli(towards - ADURU)","12.75405744","77.64277525"
"3810","Bommandahalli(towards - Konasandara Cross)","12.75404303","77.64274267"
"9898","Bommasandra ","12.81855885","77.68857881"
"372","Bommasandra(towards - Electrinic City)","12.81943759","77.68841431"
"9900","Bommasandra (towards - Jigani)","12.81813973","77.68825494"
"789","Bommasandra(towards - Chandapura)","12.81808194","77.69001137"
"8227","Bommasandra Cross(towards - Yelahanka NES)","13.10078723","77.60598220"
"9889","Bommasandra Indistral Area Water Tank(towards - Jigani)","12.81692097","77.67623730"
"791","Bommasandra Indistral Area Water Tank(towards - Bommasandra)","12.81695043","77.67616644"
"10365","Bommashettyhalli(towards - Nelamangala)","13.13076986","77.41900876"
"10364","Bommashettyhalli","13.13079664","77.41895445"
"10452","Bommashettyhalli Cross(towards - Mylanahalli)","13.12580555","77.41663769"
"10451","Bommashettyhalli Cross(towards - Mattahalli)","13.12585714","77.41666049"
"6318","Bommawara(towards - Kundana)","13.25397093","77.67169029"
"6319","Bommawara(towards - Devanahalli)","13.25405317","77.67176807"
"5385","Bommenahalli(towards - Huskur)","13.07448878","77.74680433"
"5386","Bommenahalli(towards - Grandwell)","13.07442286","77.74688193"
"5384","Bommenahalli Colony(towards - Grandwell)","13.07127635","77.74520620"
"5383","Bommnanahalli  Colony(towards - Bommnanahall)","13.07103020","77.74503887"
"9089","Bone Mill(towards - 8th Mile)","13.06394574","77.50501179"
"9213","Bone Mill(towards - Bagalagunte)","13.06380464","77.50484079"
"875","Bone Mill(towards - Chikkabanavara)","13.06398162","77.50487359"
"9212","Bone Mill(towards - Sidedahalli)","13.06375304","77.50486627"
"1638","Boodihala Gate(towards - Air Lines Dabha Gate)","13.22427503","77.73862480"
"1575","Boodihala Gate(towards - Devanahalli)","13.22433676","77.73844175"
"5687","Book Factory(towards - K Narayanapura Cross)","13.06154196","77.63321400"
"5688","Book Factory(towards - Thanisandra)","13.06163079","77.63331860"
"3622","Boorugunte(towards - Sarjapura)","12.84150825","77.78391927"
"3614","Boorugunte(towards - Attibele)","12.84163799","77.78394073"
"12115","Bordugallu(towards - Belagumba)","12.96819396","77.28955328"
"12114","Bordugallu(towards - Thagachaguppe)","12.96824885","77.28958346"
"9760","Borehalli(towards - Kaka Ramanahalli)","12.84348724","77.35807434"
"9759","Borehalli(towards - Ganakallu)","12.84338329","77.35800862"
"10953","Bosch Koramangala","12.93701527","77.61135668"
"3770","BP Indian School","13.08785481","77.37522678"
"3660","BP Indian School","13.08760783","77.37550458"
"87","BPL(towards - Hulimavu)","12.88738986","77.59702001"
"112","BPL (towards - Arekere)","12.88726392","77.59686118"
"400","BPL  ( ITPL)(towards - KBS)","12.98535216","77.74768614"
"6917","BPL ( ITPL)(towards - Hope Form)","12.98530919","77.74801791"
"9475","BPL (ITPL)(towards - Dinnur)","12.98558356","77.74798572"
"9908","Brahma Devara Gudda","12.96334075","77.47211583"
"9906","Brahma Devara Gudda(towards - Bharathnagara)","12.96335774","77.47205615"
